aggregated_time,poids_value,is_anomaly
10/08/2020 00:33:10,2102.41,FALSE
10/08/2020 00:33:09,1906.77,FALSE
10/08/2020 00:33:08,341.47,FALSE
10/08/2020 00:33:07,1687.33,FALSE
10/08/2020 00:33:06,1718.62,FALSE
10/08/2020 00:33:05,2366.90,FALSE
10/08/2020 00:33:05,1813.36,FALSE
10/08/2020 00:33:04,728.21,FALSE
10/08/2020 00:33:03,2902.65,FALSE
10/08/2020 00:33:02,2841.64,FALSE
10/08/2020 00:33:01,827.51,FALSE
10/08/2020 00:33:00,508.54,FALSE
10/08/2020 00:32:59,2474.15,FALSE
10/08/2020 00:32:58,908.56,FALSE
10/08/2020 00:32:57,157.93,FALSE
10/08/2020 00:32:56,3845.48,TRUE
10/08/2020 00:32:55,1790.92,FALSE
10/08/2020 00:32:54,1216.38,FALSE
10/08/2020 00:32:53,1768.05,FALSE
10/08/2020 00:32:52,1566.61,FALSE
10/08/2020 00:32:51,1010.70,FALSE
10/08/2020 00:32:50,324.20,FALSE
10/08/2020 00:32:49,-267.32,TRUE
10/08/2020 00:32:48,1024.69,FALSE
10/08/2020 00:32:47,732.11,FALSE
10/08/2020 00:32:46,2000.23,FALSE
10/08/2020 00:32:45,366.44,FALSE
10/08/2020 00:32:44,2883.10,FALSE
10/08/2020 00:32:43,1390.52,FALSE
10/08/2020 00:32:42,849.83,FALSE
10/08/2020 00:32:41,332.23,FALSE
10/08/2020 00:32:40,559.30,FALSE
10/08/2020 00:32:39,2127.62,FALSE
10/08/2020 00:32:38,1838.52,FALSE
10/08/2020 00:32:37,997.82,FALSE
10/08/2020 00:32:36,1022.24,FALSE
10/08/2020 00:32:35,1281.10,FALSE
10/08/2020 00:32:34,2544.20,FALSE
10/08/2020 00:32:33,2420.03,FALSE
10/08/2020 00:32:32,166.11,FALSE
10/08/2020 00:32:31,2288.03,FALSE
10/08/2020 00:32:30,1026.63,FALSE
10/08/2020 00:32:29,495.12,FALSE
10/08/2020 00:32:28,1590.00,FALSE
10/08/2020 00:32:27,197.16,FALSE
10/08/2020 00:32:26,2745.13,FALSE
