aggregated_time,vt_value,is_anomaly
10/08/2020 00:33:10,0.65,FALSE
10/08/2020 00:33:09,1.07,FALSE
10/08/2020 00:33:08,0.79,FALSE
10/08/2020 00:33:07,0.93,FALSE
10/08/2020 00:33:06,0.39,FALSE
10/08/2020 00:33:05,0.45,FALSE
10/08/2020 00:33:05,1.07,FALSE
10/08/2020 00:33:04,1.38,FALSE
10/08/2020 00:33:03,1.07,FALSE
10/08/2020 00:33:02,0.38,FALSE
10/08/2020 00:33:01,1.11,FALSE
10/08/2020 00:33:00,0.60,FALSE
10/08/2020 00:32:59,0.55,FALSE
10/08/2020 00:32:58,0.89,FALSE
10/08/2020 00:32:57,1.51,FALSE
10/08/2020 00:32:56,2.11,TRUE
10/08/2020 00:32:55,0.90,FALSE
10/08/2020 00:32:54,0.86,FALSE
10/08/2020 00:32:53,1.56,FALSE
10/08/2020 00:32:52,0.97,FALSE
10/08/2020 00:32:51,1.26,FALSE
10/08/2020 00:32:50,0.65,FALSE
10/08/2020 00:32:49,-0.31,TRUE
10/08/2020 00:32:48,1.38,FALSE
10/08/2020 00:32:47,1.47,FALSE
10/08/2020 00:32:46,1.90,FALSE
10/08/2020 00:32:45,0.91,FALSE
10/08/2020 00:32:44,1.55,FALSE
10/08/2020 00:32:43,1.30,FALSE
10/08/2020 00:32:42,0.54,FALSE
10/08/2020 00:32:41,1.29,FALSE
10/08/2020 00:32:40,1.84,FALSE
10/08/2020 00:32:39,0.38,FALSE
10/08/2020 00:32:38,1.79,FALSE
10/08/2020 00:32:37,1.39,FALSE
10/08/2020 00:32:36,0.37,FALSE
10/08/2020 00:32:35,1.23,FALSE
10/08/2020 00:32:34,0.73,FALSE
10/08/2020 00:32:33,0.84,FALSE
10/08/2020 00:32:32,1.82,FALSE
10/08/2020 00:32:31,1.33,FALSE
10/08/2020 00:32:30,1.20,FALSE
10/08/2020 00:32:29,0.80,FALSE
10/08/2020 00:32:28,0.42,FALSE
10/08/2020 00:32:27,1.47,FALSE
10/08/2020 00:32:26,1.59,FALSE
10/08/2020 00:32:25,1.73,FALSE
10/08/2020 00:32:24,1.92,FALSE
10/08/2020 00:32:23,0.91,FALSE
10/08/2020 00:32:22,1.79,FALSE
10/08/2020 00:32:21,0.45,FALSE
10/08/2020 00:32:20,1.43,FALSE
10/08/2020 00:32:19,1.46,FALSE
10/08/2020 00:32:18,1.04,FALSE
10/08/2020 00:32:17,0.32,FALSE
10/08/2020 00:32:16,0.35,FALSE
10/08/2020 00:32:15,1.05,FALSE
10/08/2020 00:32:14,1.88,FALSE
10/08/2020 00:32:13,0.99,FALSE
10/08/2020 00:32:12,1.64,FALSE
10/08/2020 00:32:11,1.82,FALSE
10/08/2020 00:32:10,0.31,FALSE
10/08/2020 00:32:09,1.45,FALSE
10/08/2020 00:32:08,1.58,FALSE
10/08/2020 00:32:07,1.18,FALSE
10/08/2020 00:32:06,0.32,FALSE
10/08/2020 00:32:05,0.99,FALSE
10/08/2020 00:32:04,0.31,FALSE
10/08/2020 00:32:03,0.58,FALSE
10/08/2020 00:32:02,1.94,FALSE
10/08/2020 00:32:01,1.40,FALSE
10/08/2020 00:32:00,1.83,FALSE
10/08/2020 00:31:59,0.86,FALSE
10/08/2020 00:31:58,0.45,FALSE
10/08/2020 00:31:57,1.64,FALSE
10/08/2020 00:31:56,0.85,FALSE
10/08/2020 00:31:55,0.60,FALSE
10/08/2020 00:31:54,1.61,FALSE
10/08/2020 00:31:53,0.54,FALSE
10/08/2020 00:31:52,1.02,FALSE
10/08/2020 00:31:51,0.63,FALSE
10/08/2020 00:31:50,0.80,FALSE
10/08/2020 00:31:49,0.61,FALSE
10/08/2020 00:31:48,0.79,FALSE
10/08/2020 00:31:47,1.19,FALSE
10/08/2020 00:31:46,1.19,FALSE
10/08/2020 00:31:45,0.89,FALSE
10/08/2020 00:31:44,0.36,FALSE
10/08/2020 00:31:43,1.09,FALSE
10/08/2020 00:31:42,1.18,FALSE
10/08/2020 00:31:41,0.50,FALSE
10/08/2020 00:31:40,1.29,FALSE
10/08/2020 00:31:39,0.60,FALSE
10/08/2020 00:31:38,1.24,FALSE
10/08/2020 00:31:37,0.97,FALSE
10/08/2020 00:31:36,1.75,FALSE
10/08/2020 00:31:35,1.53,FALSE
10/08/2020 00:31:34,0.44,FALSE
10/08/2020 00:31:33,1.17,FALSE
