aggregated_time,poids_value,is_anomaly
09/08/2020 23:45:00,2923.93,FALSE
09/08/2020 23:45:01,2764.11,FALSE
09/08/2020 23:45:02,2626.46,FALSE
09/08/2020 23:45:03,2580.07,FALSE
09/08/2020 23:45:04,2449.24,FALSE
09/08/2020 23:45:05,2276.14,FALSE
09/08/2020 23:45:06,2112.52,FALSE
09/08/2020 23:45:07,2065.94,FALSE
09/08/2020 23:45:08,2013.43,FALSE
09/08/2020 23:45:09,1834.62,FALSE
09/08/2020 23:45:10,1700.65,FALSE
09/08/2020 23:45:11,1569.96,FALSE
09/08/2020 23:45:12,1404.32,FALSE
09/08/2020 23:45:13,1362.69,FALSE
09/08/2020 23:45:14,1321.09,FALSE
09/08/2020 23:45:15,5709.64,TRUE
09/08/2020 23:45:16,5780.92,TRUE
09/08/2020 23:45:17,5823.34,TRUE
09/08/2020 23:45:18,5861.12,TRUE
09/08/2020 23:45:19,1312.71,FALSE
09/08/2020 23:45:20,1312.37,FALSE
09/08/2020 23:45:21,1302.86,FALSE
09/08/2020 23:45:22,-1294.08,TRUE
09/08/2020 23:45:23,1153.21,FALSE
09/08/2020 23:45:24,1125.07,FALSE
09/08/2020 23:45:25,1039.06,FALSE
09/08/2020 23:45:26,931.28,FALSE
09/08/2020 23:45:27,879.59,FALSE
09/08/2020 23:45:28,844.18,FALSE
09/08/2020 23:45:29,708.69,FALSE
09/08/2020 23:45:30,670.14,FALSE
09/08/2020 23:45:31,565.96,FALSE
09/08/2020 23:45:32,494.50,FALSE
09/08/2020 23:45:33,347.50,FALSE
09/08/2020 23:45:34,289.39,FALSE
09/08/2020 23:45:35,155.17,FALSE
09/08/2020 23:45:36,90.84,TRUE
09/08/2020 23:45:37,90.84,TRUE
09/08/2020 23:45:38,90.84,TRUE
09/08/2020 23:45:39,2964.71,FALSE
09/08/2020 23:45:40,2790.30,FALSE
09/08/2020 23:45:41,2687.04,FALSE
09/08/2020 23:45:42,2556.24,FALSE,
09/08/2020 23:45:43,2364.27,FALSE
09/08/2020 23:45:44,2333.59,FALSE
09/08/2020 23:45:45,2230.07,FALSE
09/08/2020 23:45:46,2094.26,FALSE
09/08/2020 23:45:47,2042.84,FALSE
09/08/2020 23:45:48,1931.13,FALSE
09/08/2020 23:45:49,1908.25,FALSE
09/08/2020 23:45:50,1810.81,FALSE
09/08/2020 23:45:51,1691.55,FALSE
09/08/2020 23:45:52,1657.19,FALSE
09/08/2020 23:45:53,1469.12,FALSE
09/08/2020 23:45:54,1405.84,FALSE
09/08/2020 23:45:55,1276.14,FALSE
09/08/2020 23:45:56,1260.16,FALSE
09/08/2020 23:45:57,-1203.21,TRUE
09/08/2020 23:45:58,1202.08,FALSE
09/08/2020 23:45:59,1169.12,FALSE
09/08/2020 23:46:00,1151.82,FALSE
09/08/2020 23:46:01,1059.26,FALSE
09/08/2020 23:46:02,908.79,FALSE
09/08/2020 23:46:03,730.33,FALSE
09/08/2020 23:46:04,686.07,FALSE
09/08/2020 23:46:05,629.09,FALSE
09/08/2020 23:46:06,2955.11,FALSE
09/08/2020 23:46:07,2952.25,FALSE
09/08/2020 23:46:08,2939.23,FALSE
09/08/2020 23:46:09,2930.52,FALSE
09/08/2020 23:46:10,2808.44,FALSE
09/08/2020 23:46:11,2663.26,FALSE
09/08/2020 23:46:12,2605.58,FALSE
09/08/2020 23:46:13,2599.64,FALSE
09/08/2020 23:46:14,2486.57,FALSE
09/08/2020 23:46:15,2302.58,FALSE
09/08/2020 23:46:16,2284.41,FALSE
09/08/2020 23:46:17,2134.98,FALSE
09/08/2020 23:46:18,2123.85,FALSE
09/08/2020 23:46:19,2111.63,FALSE
09/08/2020 23:46:20,1953.14,FALSE
09/08/2020 23:46:21,1828.54,FALSE
09/08/2020 23:46:22,1813.29,FALSE
09/08/2020 23:46:23,1656.29,FALSE
09/08/2020 23:46:24,1613.47,FALSE
09/08/2020 23:46:25,1514.22,FALSE
09/08/2020 23:46:26,1423.09,FALSE
09/08/2020 23:46:27,1263.22,FALSE
09/08/2020 23:46:28,2978.63,FALSE
09/08/2020 23:46:29,2963.41,FALSE
09/08/2020 23:46:30,2779.55,FALSE
09/08/2020 23:46:31,2619.28,FALSE
09/08/2020 23:46:32,2465.05,FALSE
09/08/2020 23:46:33,5070.57,TRUE
09/08/2020 23:46:34,2434.76,FALSE
09/08/2020 23:46:35,2399.90,FALSE
09/08/2020 23:46:36,2258.27,FALSE
09/08/2020 23:46:37,2140.86,FALSE
09/08/2020 23:46:38,2071.09,FALSE
09/08/2020 23:46:39,2026.30,FALSE
09/08/2020 23:46:40,1804.16,FALSE
09/08/2020 23:46:41,1690.62,FALSE
09/08/2020 23:46:42,1512.13,FALSE
09/08/2020 23:46:43,1390.94,FALSE
09/08/2020 23:46:44,1249.54,FALSE
09/08/2020 23:46:45,1245.84,FALSE
09/08/2020 23:46:46,1178.48,FALSE
09/08/2020 23:46:47,987.62,FALSE
09/08/2020 23:46:48,932.58,FALSE
09/08/2020 23:46:49,786.49,FALSE
09/08/2020 23:46:50,715.12,FALSE
09/08/2020 23:46:51,646.07,FALSE
09/08/2020 23:46:52,2912.18,FALSE
09/08/2020 23:46:53,2721.79,FALSE
09/08/2020 23:46:54,2543.46,FALSE
09/08/2020 23:46:55,2427.97,FALSE
09/08/2020 23:46:56,2338.20,FALSE
09/08/2020 23:46:57,2147.32,FALSE
09/08/2020 23:46:58,2032.97,FALSE
09/08/2020 23:46:59,1950.85,FALSE
09/08/2020 23:47:00,1842.46,FALSE
09/08/2020 23:47:01,1783.09,FALSE
09/08/2020 23:47:02,1622.81,FALSE
09/08/2020 23:47:03,1504.20,FALSE
09/08/2020 23:47:04,1373.24,FALSE
09/08/2020 23:47:05,1195.14,FALSE
09/08/2020 23:47:06,1161.13,FALSE
09/08/2020 23:47:07,1051.79,FALSE
09/08/2020 23:47:08,900.26,FALSE
09/08/2020 23:47:09,735.69,FALSE
09/08/2020 23:47:10,681.68,FALSE
09/08/2020 23:47:11,530.78,FALSE
09/08/2020 23:47:12,511.67,FALSE
09/08/2020 23:47:13,443.38,FALSE
09/08/2020 23:47:14,360.60,FALSE
09/08/2020 23:47:15,2818.54,FALSE
09/08/2020 23:47:16,2758.64,FALSE
09/08/2020 23:47:17,2707.22,FALSE
09/08/2020 23:47:18,2620.65,FALSE
09/08/2020 23:47:19,2843.31,FALSE
09/08/2020 23:47:20,2836.62,FALSE
09/08/2020 23:47:21,2700.94,FALSE
09/08/2020 23:47:22,2533.98,FALSE
09/08/2020 23:47:23,2353.79,FALSE
09/08/2020 23:47:24,2351.04,FALSE
09/08/2020 23:47:25,2177.72,FALSE
09/08/2020 23:47:26,2085.63,FALSE
09/08/2020 23:47:27,1979.63,FALSE
09/08/2020 23:47:28,1862.84,FALSE
09/08/2020 23:47:29,1817.71,FALSE
09/08/2020 23:47:30,1629.17,FALSE
09/08/2020 23:47:31,1507.44,FALSE
09/08/2020 23:47:32,1410.01,FALSE
09/08/2020 23:47:33,1389.73,FALSE
09/08/2020 23:47:34,1368.17,FALSE
09/08/2020 23:47:35,1197.83,FALSE
09/08/2020 23:47:36,1078.65,FALSE
09/08/2020 23:47:37,904.36,FALSE
09/08/2020 23:47:38,895.50,FALSE
09/08/2020 23:47:39,864.27,FALSE
09/08/2020 23:47:40,703.24,FALSE
09/08/2020 23:47:41,607.19,FALSE
09/08/2020 23:47:42,545.26,FALSE
09/08/2020 23:47:43,363.63,FALSE
09/08/2020 23:47:44,2970.25,FALSE
09/08/2020 23:47:45,2806.49,FALSE
09/08/2020 23:47:46,2611.46,FALSE
09/08/2020 23:47:47,2459.12,FALSE
09/08/2020 23:47:48,2367.25,FALSE
09/08/2020 23:47:49,2323.35,FALSE
09/08/2020 23:47:50,2198.97,FALSE
09/08/2020 23:47:51,2143.31,FALSE
09/08/2020 23:47:52,2135.65,FALSE
09/08/2020 23:47:53,2106.17,FALSE
09/08/2020 23:47:54,1926.47,FALSE
09/08/2020 23:47:55,1830.07,FALSE
09/08/2020 23:47:56,1702.11,FALSE
09/08/2020 23:47:57,1695.29,FALSE
09/08/2020 23:47:58,1593.72,FALSE
09/08/2020 23:47:59,1525.24,FALSE
09/08/2020 23:48:00,1473.98,FALSE
09/08/2020 23:48:01,1385.70,FALSE
09/08/2020 23:48:02,1237.50,FALSE
09/08/2020 23:48:03,1156.41,FALSE
09/08/2020 23:48:04,1095.43,FALSE
09/08/2020 23:48:05,1074.99,FALSE
09/08/2020 23:48:06,1030.59,FALSE
