aggregated_time,poids_value,is_anomaly
10/08/2020 00:33:10,1.81,FALSE
10/08/2020 00:33:09,1.87,FALSE
10/08/2020 00:33:08,2.72,FALSE
10/08/2020 00:33:07,3.56,FALSE
10/08/2020 00:33:06,4.19,FALSE
10/08/2020 00:33:05,3.47,FALSE
10/08/2020 00:33:05,3.81,FALSE
10/08/2020 00:33:04,3.34,FALSE
10/08/2020 00:33:03,3.96,FALSE
10/08/2020 00:33:02,3.35,FALSE
10/08/2020 00:33:01,1.75,FALSE
10/08/2020 00:33:00,2.98,FALSE
10/08/2020 00:32:59,2.27,FALSE
10/08/2020 00:32:58,3.46,FALSE
10/08/2020 00:32:57,3.06,FALSE
10/08/2020 00:32:56,7.36,TRUE
10/08/2020 00:32:55,3.71,FALSE
10/08/2020 00:32:54,3.26,FALSE
10/08/2020 00:32:53,4.25,FALSE
10/08/2020 00:32:52,3.67,FALSE
10/08/2020 00:32:51,2.85,FALSE
10/08/2020 00:32:50,2.18,FALSE
10/08/2020 00:32:49,-1.73,TRUE
10/08/2020 00:32:48,2.52,FALSE
10/08/2020 00:32:47,1.41,FALSE
10/08/2020 00:32:46,2.20,FALSE
10/08/2020 00:32:45,2.85,FALSE
10/08/2020 00:32:44,2.17,FALSE
10/08/2020 00:32:43,3.08,FALSE
10/08/2020 00:32:42,1.32,FALSE
10/08/2020 00:32:41,2.01,FALSE
10/08/2020 00:32:40,3.44,FALSE
10/08/2020 00:32:39,2.65,FALSE
10/08/2020 00:32:38,4.49,FALSE
10/08/2020 00:32:37,3.65,FALSE
10/08/2020 00:32:36,3.37,FALSE
10/08/2020 00:32:35,3.84,FALSE
10/08/2020 00:32:34,4.50,FALSE
10/08/2020 00:32:33,1.80,FALSE
10/08/2020 00:32:32,3.48,FALSE
10/08/2020 00:32:31,4.61,FALSE
10/08/2020 00:32:30,3.16,FALSE
10/08/2020 00:32:29,1.13,FALSE
10/08/2020 00:32:28,1.82,FALSE
10/08/2020 00:32:27,2.13,FALSE
10/08/2020 00:32:26,4.41,FALSE
10/08/2020 00:32:25,4.16,FALSE
10/08/2020 00:32:24,1.80,FALSE
10/08/2020 00:32:23,4.33,FALSE
10/08/2020 00:32:22,3.95,FALSE
10/08/2020 00:32:21,4.94,FALSE
10/08/2020 00:32:20,1.82,FALSE
10/08/2020 00:32:19,3.79,FALSE
10/08/2020 00:32:18,1.04,FALSE
10/08/2020 00:32:17,1.39,FALSE
10/08/2020 00:32:16,4.95,FALSE
10/08/2020 00:32:15,4.80,FALSE
10/08/2020 00:32:14,2.56,FALSE
10/08/2020 00:32:13,4.27,FALSE
10/08/2020 00:32:12,3.69,FALSE
10/08/2020 00:32:11,2.15,FALSE
10/08/2020 00:32:10,1.62,FALSE
10/08/2020 00:32:09,1.11,FALSE
10/08/2020 00:32:08,1.69,FALSE
10/08/2020 00:32:07,3.41,FALSE
10/08/2020 00:32:06,2.75,FALSE
10/08/2020 00:32:05,1.01,FALSE
10/08/2020 00:32:04,4.85,FALSE
10/08/2020 00:32:03,1.15,FALSE
10/08/2020 00:32:02,2.96,FALSE
10/08/2020 00:32:01,4.46,FALSE
10/08/2020 00:32:00,2.40,FALSE
10/08/2020 00:31:59,1.63,FALSE
10/08/2020 00:31:58,1.75,FALSE
10/08/2020 00:31:57,4.32,FALSE
10/08/2020 00:31:56,1.21,FALSE
10/08/2020 00:31:55,1.01,FALSE
10/08/2020 00:31:54,3.04,FALSE
10/08/2020 00:31:53,4.66,FALSE
10/08/2020 00:31:52,4.97,FALSE
10/08/2020 00:31:51,2.85,FALSE
10/08/2020 00:31:50,4.53,FALSE
10/08/2020 00:31:49,4.81,FALSE
10/08/2020 00:31:48,3.53,FALSE
10/08/2020 00:31:47,4.89,FALSE
10/08/2020 00:31:46,4.86,FALSE
10/08/2020 00:31:45,4.54,FALSE
10/08/2020 00:31:44,2.74,FALSE
10/08/2020 00:31:43,3.22,FALSE
10/08/2020 00:31:42,2.26,FALSE
10/08/2020 00:31:41,1.95,FALSE
10/08/2020 00:31:40,2.33,FALSE
10/08/2020 00:31:39,1.55,FALSE
10/08/2020 00:31:38,4.01,FALSE
10/08/2020 00:31:37,1.28,FALSE
10/08/2020 00:31:36,1.42,FALSE
10/08/2020 00:31:35,3.05,FALSE
10/08/2020 00:31:34,2.88,FALSE
10/08/2020 00:31:33,4.87,FALSE
10/08/2020 00:31:32,2.19,FALSE
10/08/2020 00:31:31,2.19,FALSE
10/08/2020 00:31:30,1.52,FALSE
10/08/2020 00:31:29,-1.59,TRUE
10/08/2020 00:31:28,1.59,FALSE
10/08/2020 00:31:27,1.37,FALSE
10/08/2020 00:31:26,4.01,FALSE
10/08/2020 00:31:25,2.99,FALSE
10/08/2020 00:31:24,4.14,FALSE
10/08/2020 00:31:23,4.54,FALSE
10/08/2020 00:31:22,2.17,FALSE
10/08/2020 00:31:21,1.45,FALSE
10/08/2020 00:31:20,3.61,FALSE
10/08/2020 00:31:19,6.20,TRUE
10/08/2020 00:31:18,3.62,FALSE
10/08/2020 00:31:17,1.24,FALSE
10/08/2020 00:31:16,2.41,FALSE
10/08/2020 00:31:15,2.08,FALSE
10/08/2020 00:31:14,2.12,FALSE
10/08/2020 00:31:13,3.01,FALSE
10/08/2020 00:31:12,1.39,FALSE
10/08/2020 00:31:11,3.50,FALSE
10/08/2020 00:31:10,2.99,FALSE
10/08/2020 00:31:09,1.94,FALSE
10/08/2020 00:31:08,1.58,FALSE
10/08/2020 00:31:07,1.34,FALSE
10/08/2020 00:31:06,2.41,FALSE
10/08/2020 00:31:05,4.31,FALSE
10/08/2020 00:31:04,2.30,FALSE
10/08/2020 00:31:03,2.48,FALSE
10/08/2020 00:31:02,4.91,FALSE
10/08/2020 00:31:01,1.59,FALSE
10/08/2020 00:31:00,3.49,FALSE
10/08/2020 00:30:59,4.15,FALSE
10/08/2020 00:30:58,2.41,FALSE
10/08/2020 00:30:57,3.85,FALSE
10/08/2020 00:30:56,1.96,FALSE
10/08/2020 00:30:55,1.42,FALSE
10/08/2020 00:30:54,2.37,FALSE
10/08/2020 00:30:53,4.28,FALSE
10/08/2020 00:30:52,2.14,FALSE
10/08/2020 00:30:51,1.19,FALSE
10/08/2020 00:30:50,1.62,FALSE
10/08/2020 00:30:49,4.96,FALSE
10/08/2020 00:30:48,2.68,FALSE
10/08/2020 00:30:47,3.41,FALSE
10/08/2020 00:30:46,3.74,FALSE
10/08/2020 00:30:45,3.87,FALSE
10/08/2020 00:30:44,2.86,FALSE
10/08/2020 00:30:43,1.38,FALSE
10/08/2020 00:30:42,1.36,FALSE
10/08/2020 00:30:41,4.87,FALSE
10/08/2020 00:30:40,3.11,FALSE
10/08/2020 00:30:39,2.49,FALSE
10/08/2020 00:30:38,2.44,FALSE
10/08/2020 00:30:37,2.40,FALSE
10/08/2020 00:30:36,4.01,FALSE
10/08/2020 00:30:35,2.38,FALSE
10/08/2020 00:30:34,3.70,FALSE
10/08/2020 00:30:33,3.28,FALSE
10/08/2020 00:30:32,2.04,FALSE
10/08/2020 00:30:31,1.31,FALSE
10/08/2020 00:30:30,1.98,FALSE
10/08/2020 00:30:29,1.12,FALSE
10/08/2020 00:30:28,4.02,FALSE
10/08/2020 00:30:27,1.36,FALSE
10/08/2020 00:30:26,3.76,FALSE
10/08/2020 00:30:25,4.92,FALSE
10/08/2020 00:30:24,2.68,FALSE
10/08/2020 00:30:23,1.78,FALSE
10/08/2020 00:30:22,4.21,FALSE
10/08/2020 00:30:21,2.31,FALSE
10/08/2020 00:30:20,2.30,FALSE
10/08/2020 00:30:19,3.47,FALSE
10/08/2020 00:30:18,2.85,FALSE
10/08/2020 00:30:17,3.50,FALSE
10/08/2020 00:30:16,1.03,FALSE
10/08/2020 00:30:15,2.44,FALSE
10/08/2020 00:30:14,4.26,FALSE
10/08/2020 00:30:13,4.33,FALSE
10/08/2020 00:30:12,-2.55,TRUE
10/08/2020 00:30:11,1.90,FALSE
10/08/2020 00:30:10,4.00,FALSE
10/08/2020 00:30:09,3.72,FALSE
10/08/2020 00:30:08,4.69,FALSE
10/08/2020 00:30:07,4.39,FALSE
10/08/2020 00:30:06,2.36,FALSE
10/08/2020 00:30:05,3.79,FALSE
10/08/2020 00:30:04,-1.10,TRUE
10/08/2020 00:30:03,2.87,FALSE
10/08/2020 00:30:02,1.73,FALSE
10/08/2020 00:30:01,2.60,FALSE
10/08/2020 00:30:00,3.06,FALSE
10/08/2020 00:29:59,3.13,FALSE
10/08/2020 00:29:58,1.27,FALSE
10/08/2020 00:29:57,3.60,FALSE
10/08/2020 00:29:56,3.34,FALSE
10/08/2020 00:29:55,3.88,FALSE
10/08/2020 00:29:54,1.37,FALSE
10/08/2020 00:29:53,1.20,FALSE
10/08/2020 00:29:52,1.78,FALSE
10/08/2020 00:29:51,2.29,FALSE
10/08/2020 00:29:50,5.94,TRUE
10/08/2020 00:29:49,2.70,FALSE
10/08/2020 00:29:48,1.84,FALSE
10/08/2020 00:29:47,4.82,FALSE
10/08/2020 00:29:46,1.19,FALSE
10/08/2020 00:29:46,1.90,FALSE
10/08/2020 00:29:45,1.71,FALSE
10/08/2020 00:29:44,2.58,FALSE
10/08/2020 00:29:43,2.93,FALSE
10/08/2020 00:29:42,1.20,FALSE
10/08/2020 00:29:41,1.58,FALSE
10/08/2020 00:29:40,3.90,FALSE
10/08/2020 00:29:39,1.26,FALSE
10/08/2020 00:29:38,3.03,FALSE
10/08/2020 00:29:37,4.66,FALSE
10/08/2020 00:29:36,1.45,FALSE
10/08/2020 00:29:35,1.80,FALSE
10/08/2020 00:29:34,4.58,FALSE
10/08/2020 00:29:33,5.85,TRUE
10/08/2020 00:29:32,2.71,FALSE
10/08/2020 00:29:31,4.09,FALSE
10/08/2020 00:29:30,4.94,FALSE
10/08/2020 00:29:29,1.59,FALSE
10/08/2020 00:29:28,3.37,FALSE
10/08/2020 00:29:27,2.96,FALSE
10/08/2020 00:29:26,2.96,FALSE
10/08/2020 00:29:25,3.63,FALSE
10/08/2020 00:29:24,1.78,FALSE
10/08/2020 00:29:23,4.10,FALSE
10/08/2020 00:29:22,2.78,FALSE
10/08/2020 00:29:21,3.28,FALSE
10/08/2020 00:29:20,1.00,FALSE
10/08/2020 00:29:19,3.85,FALSE
10/08/2020 00:29:18,-1.41,TRUE
10/08/2020 00:29:17,2.85,FALSE
10/08/2020 00:29:16,1.02,FALSE
