aggregated_time,poids_value,is_anomaly
10/08/2020 00:33:10,1750.53,FALSE
10/08/2020 00:33:09,2168.74,FALSE
10/08/2020 00:33:08,2466.08,FALSE
10/08/2020 00:33:07,1224.24,FALSE
10/08/2020 00:33:06,2221.85,FALSE
10/08/2020 00:33:05,1477.89,FALSE
10/08/2020 00:33:05,2105.29,FALSE
10/08/2020 00:33:04,1941.56,FALSE
10/08/2020 00:33:03,1110.20,FALSE
10/08/2020 00:33:02,1926.31,FALSE
10/08/2020 00:33:01,556.83,FALSE
10/08/2020 00:33:00,1332.18,FALSE
10/08/2020 00:32:59,2485.60,FALSE
10/08/2020 00:32:58,2906.30,FALSE
10/08/2020 00:32:57,956.10,FALSE
10/08/2020 00:32:56,5817.28,TRUE
10/08/2020 00:32:55,677.53,FALSE
10/08/2020 00:32:54,470.13,FALSE
10/08/2020 00:32:53,1078.57,FALSE
10/08/2020 00:32:52,1779.50,FALSE
10/08/2020 00:32:51,930.09,FALSE
10/08/2020 00:32:50,2150.78,FALSE
10/08/2020 00:32:49,-923.75,TRUE
10/08/2020 00:32:48,1010.28,FALSE
10/08/2020 00:32:47,2777.00,FALSE
10/08/2020 00:32:46,1017.53,FALSE
10/08/2020 00:32:45,2765.20,FALSE
10/08/2020 00:32:44,888.19,FALSE
10/08/2020 00:32:43,2742.27,FALSE
10/08/2020 00:32:42,2740.92,FALSE
10/08/2020 00:32:41,2765.89,FALSE
10/08/2020 00:32:40,2680.15,FALSE
10/08/2020 00:32:39,2280.10,FALSE
10/08/2020 00:32:38,1023.79,FALSE
10/08/2020 00:32:37,2949.38,FALSE
10/08/2020 00:32:36,1941.72,FALSE
10/08/2020 00:32:35,2996.60,FALSE
10/08/2020 00:32:34,126.03,FALSE
10/08/2020 00:32:33,1425.02,FALSE
10/08/2020 00:32:32,396.97,FALSE
10/08/2020 00:32:31,1380.80,FALSE
10/08/2020 00:32:30,621.95,FALSE
10/08/2020 00:32:29,1885.03,FALSE
10/08/2020 00:32:28,2497.30,FALSE
10/08/2020 00:32:27,731.41,FALSE
10/08/2020 00:32:26,966.82,FALSE
10/08/2020 00:32:25,469.18,FALSE
10/08/2020 00:32:24,715.10,FALSE
10/08/2020 00:32:23,495.51,FALSE
10/08/2020 00:32:22,960.21,FALSE
10/08/2020 00:32:21,1682.30,FALSE
10/08/2020 00:32:20,2710.76,FALSE
10/08/2020 00:32:19,1494.00,FALSE
10/08/2020 00:32:18,1037.41,FALSE
10/08/2020 00:32:17,364.14,FALSE
10/08/2020 00:32:16,1130.60,FALSE
10/08/2020 00:32:15,1967.34,FALSE
10/08/2020 00:32:14,1622.46,FALSE
10/08/2020 00:32:13,385.52,FALSE
10/08/2020 00:32:12,2178.08,FALSE
10/08/2020 00:32:11,624.77,FALSE
10/08/2020 00:32:10,2474.36,FALSE
10/08/2020 00:32:09,272.24,FALSE
10/08/2020 00:32:08,291.92,FALSE
10/08/2020 00:32:07,2025.02,FALSE
10/08/2020 00:32:06,378.68,FALSE
10/08/2020 00:32:05,847.02,FALSE
10/08/2020 00:32:04,1739.79,FALSE
10/08/2020 00:32:03,540.21,FALSE
10/08/2020 00:32:02,1911.70,FALSE
10/08/2020 00:32:01,218.15,FALSE
10/08/2020 00:32:00,611.83,FALSE
10/08/2020 00:31:59,1196.93,FALSE
10/08/2020 00:31:58,1180.88,FALSE
10/08/2020 00:31:57,2743.82,FALSE
10/08/2020 00:31:56,1806.65,FALSE
10/08/2020 00:31:55,1075.38,FALSE
10/08/2020 00:31:54,572.69,FALSE
10/08/2020 00:31:53,1057.82,FALSE
10/08/2020 00:31:52,1918.42,FALSE
10/08/2020 00:31:51,1411.44,FALSE
10/08/2020 00:31:50,1217.59,FALSE
10/08/2020 00:31:49,308.23,FALSE
10/08/2020 00:31:48,2324.84,FALSE
10/08/2020 00:31:47,1039.65,FALSE
10/08/2020 00:31:46,2972.77,FALSE
10/08/2020 00:31:45,2440.93,FALSE
10/08/2020 00:31:44,1664.48,FALSE
10/08/2020 00:31:43,546.55,FALSE
10/08/2020 00:31:42,1691.04,FALSE
10/08/2020 00:31:41,1831.07,FALSE
10/08/2020 00:31:40,1996.89,FALSE
10/08/2020 00:31:39,2083.31,FALSE
10/08/2020 00:31:38,2953.91,FALSE
10/08/2020 00:31:37,2116.88,FALSE
10/08/2020 00:31:36,1891.71,FALSE
10/08/2020 00:31:35,1989.47,FALSE
