aggregated_time,poids_value,is_anomaly
10/08/2020 01:21:50,2960.83,FALSE
10/08/2020 01:21:48,118.49,FALSE
10/08/2020 01:21:46,1428.56,FALSE
10/08/2020 01:21:44,2191.13,FALSE
10/08/2020 01:21:42,2868.97,FALSE
10/08/2020 01:21:40,2477.88,FALSE
10/08/2020 01:21:38,644.42,FALSE
10/08/2020 01:21:36,1398.86,FALSE
10/08/2020 01:21:34,524.66,FALSE
10/08/2020 01:21:32,420.67,FALSE
10/08/2020 01:21:30,2645.47,FALSE
10/08/2020 01:21:28,1652.20,FALSE
10/08/2020 01:21:26,1370.42,FALSE
10/08/2020 01:21:24,840.80,FALSE
10/08/2020 01:21:22,2208.61,FALSE
10/08/2020 01:21:20,4159.86,TRUE
10/08/2020 01:21:18,726.98,FALSE
10/08/2020 01:21:16,208.09,FALSE
10/08/2020 01:21:14,1086.82,FALSE
10/08/2020 01:21:12,1522.80,FALSE
10/08/2020 01:21:10,394.31,FALSE
10/08/2020 01:21:08,178.32,FALSE
10/08/2020 01:21:06,-1794.50,TRUE
10/08/2020 01:21:04,2535.65,FALSE
10/08/2020 01:21:02,1530.25,FALSE
10/08/2020 01:21:00,2172.77,FALSE
10/08/2020 01:20:58,2413.56,FALSE
10/08/2020 01:20:56,785.67,FALSE
10/08/2020 01:20:54,429.53,FALSE
10/08/2020 01:20:52,2272.11,FALSE
10/08/2020 01:20:50,572.07,FALSE
10/08/2020 01:20:48,618.33,FALSE
10/08/2020 01:20:46,1113.04,FALSE
10/08/2020 01:20:44,350.24,FALSE
10/08/2020 01:20:42,2518.70,FALSE
10/08/2020 01:20:40,2757.73,FALSE
10/08/2020 01:20:38,2995.34,FALSE
10/08/2020 01:20:36,1734.81,FALSE
10/08/2020 01:20:34,2586.60,FALSE
10/08/2020 01:20:32,2129.47,FALSE
10/08/2020 01:20:30,2674.61,FALSE
10/08/2020 01:20:28,2608.81,FALSE
10/08/2020 01:20:26,1732.05,FALSE
10/08/2020 01:20:24,126.71,FALSE
10/08/2020 01:20:22,2347.72,FALSE
10/08/2020 01:20:20,217.32,FALSE
10/08/2020 01:20:18,2718.80,FALSE
10/08/2020 01:20:16,1638.58,FALSE
10/08/2020 01:20:14,2860.20,FALSE
10/08/2020 01:20:12,2295.22,FALSE
10/08/2020 01:20:10,2264.86,FALSE
10/08/2020 01:20:08,749.50,FALSE
10/08/2020 01:20:06,745.87,FALSE
10/08/2020 01:20:04,2464.50,FALSE
10/08/2020 01:20:02,1149.27,FALSE
10/08/2020 01:20:00,454.96,FALSE
10/08/2020 01:19:58,2105.64,FALSE
10/08/2020 01:19:56,2981.31,FALSE
10/08/2020 01:19:54,2499.18,FALSE
10/08/2020 01:19:52,2768.70,FALSE
10/08/2020 01:19:50,724.67,FALSE
10/08/2020 01:19:48,2029.50,FALSE
10/08/2020 01:19:46,2530.24,FALSE
10/08/2020 01:19:44,2152.94,FALSE
10/08/2020 01:19:42,2930.39,FALSE
10/08/2020 01:19:40,424.42,FALSE
