aggregated_time,poids_value,is_anomaly
10/08/2020 01:21:50,1412.34,FALSE
10/08/2020 01:21:48,928.59,FALSE
10/08/2020 01:21:46,1522.06,FALSE
10/08/2020 01:21:44,2542.85,FALSE
10/08/2020 01:21:42,2527.08,FALSE
10/08/2020 01:21:40,300.89,FALSE
10/08/2020 01:21:38,1503.93,FALSE
10/08/2020 01:21:36,1008.01,FALSE
10/08/2020 01:21:34,316.57,FALSE
10/08/2020 01:21:32,2369.07,FALSE
10/08/2020 01:21:30,1373.50,FALSE
10/08/2020 01:21:28,2030.04,FALSE
10/08/2020 01:21:26,2182.64,FALSE
10/08/2020 01:21:24,1786.31,FALSE
10/08/2020 01:21:22,1088.23,FALSE
10/08/2020 01:21:20,3075.81,TRUE
10/08/2020 01:21:18,222.07,FALSE
10/08/2020 01:21:16,2605.18,FALSE
10/08/2020 01:21:14,2781.26,FALSE
10/08/2020 01:21:12,663.61,FALSE
10/08/2020 01:21:10,785.21,FALSE
10/08/2020 01:21:08,2863.01,FALSE
10/08/2020 01:21:06,-2724.92,TRUE
10/08/2020 01:21:04,2197.87,FALSE
10/08/2020 01:21:02,2600.77,FALSE
10/08/2020 01:21:00,1407.42,FALSE
10/08/2020 01:20:58,2299.83,FALSE
10/08/2020 01:20:56,2370.94,FALSE
10/08/2020 01:20:54,2135.43,FALSE
10/08/2020 01:20:52,920.06,FALSE
10/08/2020 01:20:50,1198.21,FALSE
10/08/2020 01:20:48,2213.13,FALSE
10/08/2020 01:20:46,813.94,FALSE
10/08/2020 01:20:44,767.87,FALSE
10/08/2020 01:20:42,1525.19,FALSE
10/08/2020 01:20:40,2124.17,FALSE
10/08/2020 01:20:38,760.51,FALSE
10/08/2020 01:20:36,2363.33,FALSE
10/08/2020 01:20:34,2835.55,FALSE
10/08/2020 01:20:32,1626.80,FALSE
10/08/2020 01:20:30,799.04,FALSE
10/08/2020 01:20:28,320.92,FALSE
10/08/2020 01:20:26,1436.23,FALSE
10/08/2020 01:20:24,386.72,FALSE
10/08/2020 01:20:22,440.21,FALSE
10/08/2020 01:20:20,667.22,FALSE
10/08/2020 01:20:18,603.54,FALSE
10/08/2020 01:20:16,1690.91,FALSE
10/08/2020 01:20:14,417.56,FALSE
10/08/2020 01:20:12,1314.25,FALSE
10/08/2020 01:20:10,1001.86,FALSE
10/08/2020 01:20:08,455.66,FALSE
10/08/2020 01:20:06,2350.09,FALSE
10/08/2020 01:20:04,565.79,FALSE
10/08/2020 01:20:02,1057.36,FALSE
10/08/2020 01:20:00,2269.66,FALSE
10/08/2020 01:19:58,1916.66,FALSE
10/08/2020 01:19:56,2166.63,FALSE
10/08/2020 01:19:54,732.13,FALSE
10/08/2020 01:19:52,2522.58,FALSE
10/08/2020 01:19:50,1381.81,FALSE
10/08/2020 01:19:48,147.74,FALSE
10/08/2020 01:19:46,1734.68,FALSE
