aggregated_time,poids_value,is_anomaly
10/08/2020 01:21:50,1149.98,FALSE
10/08/2020 01:21:48,2090.75,FALSE
10/08/2020 01:21:46,1849.26,FALSE
10/08/2020 01:21:44,154.70,FALSE
10/08/2020 01:21:42,594.12,FALSE
10/08/2020 01:21:40,1738.26,FALSE
10/08/2020 01:21:38,648.60,FALSE
10/08/2020 01:21:36,1745.88,FALSE
10/08/2020 01:21:34,2699.55,FALSE
10/08/2020 01:21:32,380.76,FALSE
10/08/2020 01:21:30,1972.91,FALSE
10/08/2020 01:21:28,2810.65,FALSE
10/08/2020 01:21:26,2481.18,FALSE
10/08/2020 01:21:24,772.45,FALSE
10/08/2020 01:21:22,1592.77,FALSE
10/08/2020 01:21:20,4995.68,TRUE
10/08/2020 01:21:18,2274.88,FALSE
10/08/2020 01:21:16,287.65,FALSE
10/08/2020 01:21:14,1374.63,FALSE
10/08/2020 01:21:12,2440.36,FALSE
10/08/2020 01:21:10,306.45,FALSE
10/08/2020 01:21:08,1291.30,FALSE
10/08/2020 01:21:06,-273.68,TRUE
10/08/2020 01:21:04,1410.52,FALSE
10/08/2020 01:21:02,1070.44,FALSE
10/08/2020 01:21:00,2415.37,FALSE
10/08/2020 01:20:58,2262.48,FALSE
10/08/2020 01:20:56,2973.55,FALSE
10/08/2020 01:20:54,1147.51,FALSE
10/08/2020 01:20:52,1972.49,FALSE
10/08/2020 01:20:50,2820.19,FALSE
10/08/2020 01:20:48,2139.72,FALSE
10/08/2020 01:20:46,269.62,FALSE
10/08/2020 01:20:44,1458.91,FALSE
10/08/2020 01:20:42,1206.00,FALSE
10/08/2020 01:20:40,1644.51,FALSE
10/08/2020 01:20:38,2879.55,FALSE
10/08/2020 01:20:36,2896.46,FALSE
10/08/2020 01:20:34,317.08,FALSE
10/08/2020 01:20:32,494.89,FALSE
10/08/2020 01:20:30,1927.49,FALSE
10/08/2020 01:20:28,1185.12,FALSE
10/08/2020 01:20:26,2108.55,FALSE
10/08/2020 01:20:24,1335.46,FALSE
10/08/2020 01:20:22,1885.02,FALSE
10/08/2020 01:20:20,1565.08,FALSE
10/08/2020 01:20:18,1563.28,FALSE
10/08/2020 01:20:16,2197.29,FALSE
10/08/2020 01:20:14,2342.34,FALSE
10/08/2020 01:20:12,158.49,FALSE
10/08/2020 01:20:10,1508.48,FALSE
10/08/2020 01:20:08,749.35,FALSE
10/08/2020 01:20:06,1159.19,FALSE
10/08/2020 01:20:04,408.70,FALSE
10/08/2020 01:20:02,2947.73,FALSE
10/08/2020 01:20:00,587.17,FALSE
10/08/2020 01:19:58,399.22,FALSE
10/08/2020 01:19:56,1078.57,FALSE
10/08/2020 01:19:54,171.81,FALSE
10/08/2020 01:19:52,268.42,FALSE
10/08/2020 01:19:50,738.86,FALSE
10/08/2020 01:19:48,648.60,FALSE
10/08/2020 01:19:46,1148.51,FALSE
10/08/2020 01:19:44,1435.09,FALSE
10/08/2020 01:19:42,2217.20,FALSE
10/08/2020 01:19:40,1753.31,FALSE
10/08/2020 01:19:38,809.18,FALSE
10/08/2020 01:19:36,2555.27,FALSE
10/08/2020 01:19:34,1142.22,FALSE
10/08/2020 01:19:32,2340.95,FALSE
10/08/2020 01:19:30,1081.85,FALSE
10/08/2020 01:19:28,2250.65,FALSE
10/08/2020 01:19:26,1258.30,FALSE
10/08/2020 01:19:24,2482.89,FALSE
10/08/2020 01:19:22,181.88,FALSE
10/08/2020 01:19:20,1291.75,FALSE
10/08/2020 01:19:18,937.72,FALSE
10/08/2020 01:19:16,1132.33,FALSE
10/08/2020 01:19:14,1449.40,FALSE
10/08/2020 01:19:12,1475.36,FALSE
10/08/2020 01:19:10,776.48,FALSE
10/08/2020 01:19:08,1992.36,FALSE
10/08/2020 01:19:06,2623.67,FALSE
10/08/2020 01:19:04,2159.63,FALSE
10/08/2020 01:19:02,1086.93,FALSE
10/08/2020 01:19:00,2189.23,FALSE
10/08/2020 01:18:58,2308.13,FALSE
10/08/2020 01:18:56,1927.38,FALSE
10/08/2020 01:18:54,827.57,FALSE
10/08/2020 01:18:52,2119.38,FALSE
10/08/2020 01:18:50,2208.26,FALSE
10/08/2020 01:18:48,1656.29,FALSE
10/08/2020 01:18:46,1169.75,FALSE
10/08/2020 01:18:44,406.28,FALSE
10/08/2020 01:18:42,2345.58,FALSE
10/08/2020 01:18:40,1326.64,FALSE
10/08/2020 01:18:38,370.60,FALSE
10/08/2020 01:18:36,646.49,FALSE
10/08/2020 01:18:34,1844.39,FALSE
10/08/2020 01:18:32,2826.62,FALSE
10/08/2020 01:18:30,2814.43,FALSE
10/08/2020 01:18:28,2064.74,FALSE
10/08/2020 01:18:26,-536.09,TRUE
10/08/2020 01:18:24,294.79,FALSE
10/08/2020 01:18:22,2071.39,FALSE
10/08/2020 01:18:20,2797.19,FALSE
10/08/2020 01:18:18,661.71,FALSE
10/08/2020 01:18:16,459.13,FALSE
10/08/2020 01:18:14,2820.53,FALSE
10/08/2020 01:18:12,689.22,FALSE
10/08/2020 01:18:10,704.33,FALSE
10/08/2020 01:18:08,2402.15,FALSE
10/08/2020 01:18:06,4860.54,TRUE
10/08/2020 01:18:04,482.86,FALSE
10/08/2020 01:18:02,429.63,FALSE
10/08/2020 01:18:00,121.77,FALSE
10/08/2020 01:17:58,1351.32,FALSE
10/08/2020 01:17:56,901.82,FALSE
10/08/2020 01:17:54,236.91,FALSE
10/08/2020 01:17:52,2051.25,FALSE
10/08/2020 01:17:50,953.40,FALSE
10/08/2020 01:17:48,894.60,FALSE
10/08/2020 01:17:46,997.88,FALSE
10/08/2020 01:17:44,1519.61,FALSE
10/08/2020 01:17:42,2465.88,FALSE
10/08/2020 01:17:40,2246.67,FALSE
10/08/2020 01:17:38,1785.73,FALSE
10/08/2020 01:17:36,2916.36,FALSE
10/08/2020 01:17:34,818.59,FALSE
10/08/2020 01:17:32,1458.34,FALSE
10/08/2020 01:17:30,2029.33,FALSE
10/08/2020 01:17:28,2269.29,FALSE
10/08/2020 01:17:26,2340.41,FALSE
10/08/2020 01:17:24,1480.81,FALSE
10/08/2020 01:17:22,1833.23,FALSE
10/08/2020 01:17:20,2320.52,FALSE
10/08/2020 01:17:18,766.26,FALSE
10/08/2020 01:17:16,1233.05,FALSE
10/08/2020 01:17:14,899.92,FALSE
10/08/2020 01:17:12,1340.43,FALSE
10/08/2020 01:17:10,2015.89,FALSE
10/08/2020 01:17:08,2919.13,FALSE
10/08/2020 01:17:06,2328.46,FALSE
10/08/2020 01:17:04,1576.66,FALSE
10/08/2020 01:17:02,1201.72,FALSE
10/08/2020 01:17:00,1817.99,FALSE
10/08/2020 01:16:58,1825.64,FALSE
10/08/2020 01:16:56,502.12,FALSE
10/08/2020 01:16:54,521.10,FALSE
