aggregated_time,poids_value,is_anomaly
10/08/2020 00:33:10,4.22,FALSE
10/08/2020 00:33:09,2.21,FALSE
10/08/2020 00:33:08,1.57,FALSE
10/08/2020 00:33:07,2.83,FALSE
10/08/2020 00:33:06,1.35,FALSE
10/08/2020 00:33:05,3.06,FALSE
10/08/2020 00:33:05,3.09,FALSE
10/08/2020 00:33:04,3.34,FALSE
10/08/2020 00:33:03,3.97,FALSE
10/08/2020 00:33:02,2.18,FALSE
10/08/2020 00:33:01,1.55,FALSE
10/08/2020 00:33:00,1.43,FALSE
10/08/2020 00:32:59,3.62,FALSE
10/08/2020 00:32:58,3.41,FALSE
10/08/2020 00:32:57,2.13,FALSE
10/08/2020 00:32:56,6.96,TRUE
10/08/2020 00:32:55,2.27,FALSE
10/08/2020 00:32:54,3.81,FALSE
10/08/2020 00:32:53,4.73,FALSE
10/08/2020 00:32:52,4.94,FALSE
10/08/2020 00:32:51,4.94,FALSE
10/08/2020 00:32:50,2.30,FALSE
10/08/2020 00:32:49,-2.29,TRUE
10/08/2020 00:32:48,3.73,FALSE
10/08/2020 00:32:47,4.81,FALSE
10/08/2020 00:32:46,1.08,FALSE
10/08/2020 00:32:45,3.09,FALSE
10/08/2020 00:32:44,3.62,FALSE
10/08/2020 00:32:43,1.75,FALSE
10/08/2020 00:32:42,1.49,FALSE
10/08/2020 00:32:41,1.87,FALSE
10/08/2020 00:32:40,1.34,FALSE
10/08/2020 00:32:39,4.94,FALSE
10/08/2020 00:32:38,3.68,FALSE
10/08/2020 00:32:37,3.12,FALSE
10/08/2020 00:32:36,2.63,FALSE
10/08/2020 00:32:35,4.49,FALSE
10/08/2020 00:32:34,1.00,FALSE
10/08/2020 00:32:33,4.63,FALSE
10/08/2020 00:32:32,4.64,FALSE
10/08/2020 00:32:31,2.62,FALSE
10/08/2020 00:32:30,2.23,FALSE
10/08/2020 00:32:29,2.70,FALSE
10/08/2020 00:32:28,3.42,FALSE
10/08/2020 00:32:27,3.97,FALSE
10/08/2020 00:32:26,2.58,FALSE
10/08/2020 00:32:25,2.25,FALSE
10/08/2020 00:32:24,1.70,FALSE
10/08/2020 00:32:23,4.38,FALSE
10/08/2020 00:32:22,3.47,FALSE
10/08/2020 00:32:21,1.06,FALSE
10/08/2020 00:32:20,4.11,FALSE
10/08/2020 00:32:19,4.68,FALSE
10/08/2020 00:32:18,1.24,FALSE
10/08/2020 00:32:17,1.23,FALSE
10/08/2020 00:32:16,4.69,FALSE
10/08/2020 00:32:15,4.63,FALSE
10/08/2020 00:32:14,1.84,FALSE
10/08/2020 00:32:13,4.37,FALSE
10/08/2020 00:32:12,3.84,FALSE
10/08/2020 00:32:11,2.64,FALSE
10/08/2020 00:32:10,3.26,FALSE
10/08/2020 00:32:09,2.09,FALSE
10/08/2020 00:32:08,4.56,FALSE
10/08/2020 00:32:07,1.42,FALSE
10/08/2020 00:32:06,2.74,FALSE
10/08/2020 00:32:05,1.31,FALSE
10/08/2020 00:32:04,1.87,FALSE
10/08/2020 00:32:03,1.30,FALSE
10/08/2020 00:32:02,1.83,FALSE
10/08/2020 00:32:01,3.22,FALSE
10/08/2020 00:32:00,1.79,FALSE
10/08/2020 00:31:59,2.95,FALSE
10/08/2020 00:31:58,2.12,FALSE
10/08/2020 00:31:57,3.14,FALSE
10/08/2020 00:31:56,4.92,FALSE
10/08/2020 00:31:55,4.22,FALSE
10/08/2020 00:31:54,1.92,FALSE
10/08/2020 00:31:53,1.71,FALSE
10/08/2020 00:31:52,2.30,FALSE
10/08/2020 00:31:51,3.79,FALSE
10/08/2020 00:31:50,4.26,FALSE
10/08/2020 00:31:49,1.47,FALSE
10/08/2020 00:31:48,2.85,FALSE
10/08/2020 00:31:47,3.70,FALSE
10/08/2020 00:31:46,4.15,FALSE
10/08/2020 00:31:45,2.27,FALSE
10/08/2020 00:31:44,2.43,FALSE
10/08/2020 00:31:43,3.55,FALSE
10/08/2020 00:31:42,4.79,FALSE
10/08/2020 00:31:41,4.56,FALSE
10/08/2020 00:31:40,2.47,FALSE
10/08/2020 00:31:39,2.83,FALSE
10/08/2020 00:31:38,2.93,FALSE
10/08/2020 00:31:37,2.85,FALSE
10/08/2020 00:31:36,4.00,FALSE
10/08/2020 00:31:35,1.33,FALSE
10/08/2020 00:31:34,3.09,FALSE
10/08/2020 00:31:33,3.68,FALSE
10/08/2020 00:31:32,4.37,FALSE
10/08/2020 00:31:31,2.78,FALSE
10/08/2020 00:31:30,3.78,FALSE
10/08/2020 00:31:29,-1.62,TRUE
10/08/2020 00:31:28,1.32,FALSE
10/08/2020 00:31:27,4.45,FALSE
10/08/2020 00:31:26,1.16,FALSE
10/08/2020 00:31:25,1.07,FALSE
10/08/2020 00:31:24,1.39,FALSE
10/08/2020 00:31:23,4.10,FALSE
10/08/2020 00:31:22,2.93,FALSE
10/08/2020 00:31:21,1.57,FALSE
10/08/2020 00:31:20,4.52,FALSE
10/08/2020 00:31:19,6.54,TRUE
10/08/2020 00:31:18,4.78,FALSE
10/08/2020 00:31:17,4.50,FALSE
10/08/2020 00:31:16,3.52,FALSE
10/08/2020 00:31:15,2.73,FALSE
10/08/2020 00:31:14,1.94,FALSE
10/08/2020 00:31:13,1.27,FALSE
10/08/2020 00:31:12,1.42,FALSE
10/08/2020 00:31:11,2.91,FALSE
10/08/2020 00:31:10,4.92,FALSE
10/08/2020 00:31:09,1.85,FALSE
10/08/2020 00:31:08,3.86,FALSE
10/08/2020 00:31:07,4.32,FALSE
10/08/2020 00:31:06,3.52,FALSE
10/08/2020 00:31:05,2.76,FALSE
10/08/2020 00:31:04,3.75,FALSE
10/08/2020 00:31:03,2.28,FALSE
10/08/2020 00:31:02,4.87,FALSE
10/08/2020 00:31:01,2.58,FALSE
10/08/2020 00:31:00,3.05,FALSE
10/08/2020 00:30:59,4.00,FALSE
10/08/2020 00:30:58,2.79,FALSE
10/08/2020 00:30:57,1.63,FALSE
10/08/2020 00:30:56,3.06,FALSE
10/08/2020 00:30:55,4.72,FALSE
10/08/2020 00:30:54,4.14,FALSE
10/08/2020 00:30:53,4.68,FALSE
10/08/2020 00:30:52,3.97,FALSE
10/08/2020 00:30:51,1.42,FALSE
10/08/2020 00:30:50,1.01,FALSE
10/08/2020 00:30:49,2.31,FALSE
10/08/2020 00:30:48,4.97,FALSE
10/08/2020 00:30:47,2.23,FALSE
10/08/2020 00:30:46,4.37,FALSE
10/08/2020 00:30:45,1.38,FALSE
10/08/2020 00:30:44,4.17,FALSE
10/08/2020 00:30:43,1.27,FALSE
10/08/2020 00:30:42,1.09,FALSE
10/08/2020 00:30:41,3.51,FALSE
10/08/2020 00:30:40,2.54,FALSE
10/08/2020 00:30:39,1.55,FALSE
10/08/2020 00:30:38,3.60,FALSE
10/08/2020 00:30:37,4.78,FALSE
10/08/2020 00:30:36,3.94,FALSE
10/08/2020 00:30:35,3.47,FALSE
10/08/2020 00:30:34,2.66,FALSE
10/08/2020 00:30:33,2.92,FALSE
10/08/2020 00:30:32,3.58,FALSE
10/08/2020 00:30:31,4.07,FALSE
10/08/2020 00:30:30,1.41,FALSE
10/08/2020 00:30:29,3.75,FALSE
10/08/2020 00:30:28,1.89,FALSE
10/08/2020 00:30:27,4.79,FALSE
10/08/2020 00:30:26,1.86,FALSE
10/08/2020 00:30:25,4.82,FALSE
10/08/2020 00:30:24,2.06,FALSE
10/08/2020 00:30:23,3.74,FALSE
10/08/2020 00:30:22,4.62,FALSE
10/08/2020 00:30:21,4.97,FALSE
10/08/2020 00:30:20,1.66,FALSE
10/08/2020 00:30:19,2.58,FALSE
10/08/2020 00:30:18,1.96,FALSE
10/08/2020 00:30:17,3.84,FALSE
10/08/2020 00:30:16,3.22,FALSE
10/08/2020 00:30:15,2.59,FALSE
10/08/2020 00:30:14,1.34,FALSE
10/08/2020 00:30:13,3.18,FALSE
10/08/2020 00:30:12,-2.82,TRUE
10/08/2020 00:30:11,1.91,FALSE
10/08/2020 00:30:10,2.03,FALSE
10/08/2020 00:30:09,2.40,FALSE
10/08/2020 00:30:08,3.56,FALSE
10/08/2020 00:30:07,3.88,FALSE
10/08/2020 00:30:06,1.22,FALSE
10/08/2020 00:30:05,4.57,FALSE
10/08/2020 00:30:04,-2.22,TRUE
10/08/2020 00:30:03,4.31,FALSE
