aggregated_time,poids_value,is_anomaly
10/08/2020 00:33:10,628.48,FALSE
10/08/2020 00:33:09,2182.48,FALSE
10/08/2020 00:33:08,1230.82,FALSE
10/08/2020 00:33:07,1923.04,FALSE
10/08/2020 00:33:06,2184.34,FALSE
10/08/2020 00:33:05,1190.09,FALSE
10/08/2020 00:33:05,2124.27,FALSE
10/08/2020 00:33:04,999.93,FALSE
10/08/2020 00:33:03,972.60,FALSE
10/08/2020 00:33:02,2009.03,FALSE
10/08/2020 00:33:01,804.77,FALSE
10/08/2020 00:33:00,1337.12,FALSE
10/08/2020 00:32:59,1120.36,FALSE
10/08/2020 00:32:58,793.61,FALSE
10/08/2020 00:32:57,1951.99,FALSE
10/08/2020 00:32:56,3842.07,TRUE
10/08/2020 00:32:55,184.72,FALSE
10/08/2020 00:32:54,1055.53,FALSE
10/08/2020 00:32:53,534.54,FALSE
10/08/2020 00:32:52,2295.21,FALSE
10/08/2020 00:32:51,635.38,FALSE
10/08/2020 00:32:50,445.78,FALSE
10/08/2020 00:32:49,-1057.91,TRUE
10/08/2020 00:32:48,1551.69,FALSE
10/08/2020 00:32:47,502.73,FALSE
10/08/2020 00:32:46,2666.86,FALSE
10/08/2020 00:32:45,1434.10,FALSE
10/08/2020 00:32:44,2784.74,FALSE
10/08/2020 00:32:43,1579.03,FALSE
10/08/2020 00:32:42,1315.43,FALSE
10/08/2020 00:32:41,2165.57,FALSE
10/08/2020 00:32:40,2827.78,FALSE
10/08/2020 00:32:39,1805.79,FALSE
10/08/2020 00:32:38,2058.48,FALSE
10/08/2020 00:32:37,1533.68,FALSE
10/08/2020 00:32:36,2711.65,FALSE
10/08/2020 00:32:35,1909.30,FALSE
10/08/2020 00:32:34,1069.08,FALSE
10/08/2020 00:32:33,1842.16,FALSE
10/08/2020 00:32:32,2737.65,FALSE
10/08/2020 00:32:31,2074.66,FALSE
10/08/2020 00:32:30,1223.11,FALSE
10/08/2020 00:32:29,2380.74,FALSE
10/08/2020 00:32:28,1036.51,FALSE
10/08/2020 00:32:27,897.53,FALSE
10/08/2020 00:32:26,1813.24,FALSE
10/08/2020 00:32:25,2957.16,FALSE
10/08/2020 00:32:24,429.59,FALSE
10/08/2020 00:32:23,817.51,FALSE
10/08/2020 00:32:22,2602.47,FALSE
10/08/2020 00:32:21,2541.90,FALSE
10/08/2020 00:32:20,2617.15,FALSE
10/08/2020 00:32:19,1602.24,FALSE
10/08/2020 00:32:18,359.98,FALSE
10/08/2020 00:32:17,1191.50,FALSE
10/08/2020 00:32:16,466.50,FALSE
10/08/2020 00:32:15,1851.45,FALSE
10/08/2020 00:32:14,975.37,FALSE
10/08/2020 00:32:13,1611.37,FALSE
10/08/2020 00:32:12,668.48,FALSE
10/08/2020 00:32:11,928.71,FALSE
10/08/2020 00:32:10,630.52,FALSE
10/08/2020 00:32:09,2961.30,FALSE
10/08/2020 00:32:08,1717.99,FALSE
10/08/2020 00:32:07,2922.91,FALSE
10/08/2020 00:32:06,2810.03,FALSE
10/08/2020 00:32:05,296.64,FALSE
10/08/2020 00:32:04,1227.57,FALSE
10/08/2020 00:32:03,1408.55,FALSE
10/08/2020 00:32:02,554.94,FALSE
10/08/2020 00:32:01,2649.65,FALSE
10/08/2020 00:32:00,572.24,FALSE
10/08/2020 00:31:59,2382.78,FALSE
10/08/2020 00:31:58,1512.40,FALSE
10/08/2020 00:31:57,1497.71,FALSE
10/08/2020 00:31:56,2884.34,FALSE
10/08/2020 00:31:55,2808.57,FALSE
10/08/2020 00:31:54,1826.69,FALSE
10/08/2020 00:31:53,1794.51,FALSE
10/08/2020 00:31:52,1269.97,FALSE
10/08/2020 00:31:51,578.83,FALSE
10/08/2020 00:31:50,1014.76,FALSE
10/08/2020 00:31:49,1022.41,FALSE
10/08/2020 00:31:48,1526.55,FALSE
10/08/2020 00:31:47,2685.41,FALSE
10/08/2020 00:31:46,1801.88,FALSE
10/08/2020 00:31:45,1587.76,FALSE
10/08/2020 00:31:44,1216.24,FALSE
10/08/2020 00:31:43,2495.84,FALSE
10/08/2020 00:31:42,2597.36,FALSE
10/08/2020 00:31:41,1626.82,FALSE
10/08/2020 00:31:40,2394.60,FALSE
10/08/2020 00:31:39,2427.35,FALSE
10/08/2020 00:31:38,725.08,FALSE
10/08/2020 00:31:37,2073.21,FALSE
10/08/2020 00:31:36,2442.10,FALSE
10/08/2020 00:31:35,1293.22,FALSE
10/08/2020 00:31:34,555.94,FALSE
10/08/2020 00:31:33,2832.39,FALSE
10/08/2020 00:31:32,1871.49,FALSE
10/08/2020 00:31:31,401.31,FALSE
10/08/2020 00:31:30,207.24,FALSE
10/08/2020 00:31:29,-1027.07,TRUE
10/08/2020 00:31:28,2764.69,FALSE
10/08/2020 00:31:27,1956.68,FALSE
10/08/2020 00:31:26,994.61,FALSE
10/08/2020 00:31:25,1214.12,FALSE
10/08/2020 00:31:24,1616.06,FALSE
10/08/2020 00:31:23,2807.77,FALSE
10/08/2020 00:31:22,1260.50,FALSE
