aggregated_time,poids_value,is_anomaly
10/08/2020 00:33:10,4.59,FALSE
10/08/2020 00:33:09,1.76,FALSE
10/08/2020 00:33:08,3.96,FALSE
10/08/2020 00:33:07,4.66,FALSE
10/08/2020 00:33:06,4.23,FALSE
10/08/2020 00:33:05,1.70,FALSE
10/08/2020 00:33:05,2.15,FALSE
10/08/2020 00:33:04,3.38,FALSE
10/08/2020 00:33:03,4.59,FALSE
10/08/2020 00:33:02,3.64,FALSE
10/08/2020 00:33:01,4.49,FALSE
10/08/2020 00:33:00,3.79,FALSE
10/08/2020 00:32:59,2.24,FALSE
10/08/2020 00:32:58,3.74,FALSE
10/08/2020 00:32:57,1.31,FALSE
10/08/2020 00:32:56,5.85,TRUE
10/08/2020 00:32:55,2.16,FALSE
10/08/2020 00:32:54,1.99,FALSE
10/08/2020 00:32:53,3.51,FALSE
10/08/2020 00:32:52,3.96,FALSE
10/08/2020 00:32:51,2.88,FALSE
10/08/2020 00:32:50,1.03,FALSE
10/08/2020 00:32:49,-0.42,TRUE
10/08/2020 00:32:48,4.55,FALSE
10/08/2020 00:32:47,1.44,FALSE
10/08/2020 00:32:46,4.77,FALSE
10/08/2020 00:32:45,1.40,FALSE
10/08/2020 00:32:44,4.60,FALSE
10/08/2020 00:32:43,2.74,FALSE
10/08/2020 00:32:42,4.53,FALSE
10/08/2020 00:32:41,4.90,FALSE
10/08/2020 00:32:40,4.32,FALSE
10/08/2020 00:32:39,1.36,FALSE
10/08/2020 00:32:38,4.76,FALSE
10/08/2020 00:32:37,3.60,FALSE
10/08/2020 00:32:36,3.63,FALSE
10/08/2020 00:32:35,3.54,FALSE
10/08/2020 00:32:34,4.99,FALSE
10/08/2020 00:32:33,2.75,FALSE
10/08/2020 00:32:32,1.22,FALSE
10/08/2020 00:32:31,2.86,FALSE
10/08/2020 00:32:30,3.27,FALSE
10/08/2020 00:32:29,2.06,FALSE
10/08/2020 00:32:28,2.98,FALSE
10/08/2020 00:32:27,2.10,FALSE
10/08/2020 00:32:26,2.02,FALSE
10/08/2020 00:32:25,2.06,FALSE
10/08/2020 00:32:24,3.94,FALSE
10/08/2020 00:32:23,3.30,FALSE
10/08/2020 00:32:22,3.86,FALSE
10/08/2020 00:32:21,2.91,FALSE
10/08/2020 00:32:20,1.42,FALSE
10/08/2020 00:32:19,3.35,FALSE
10/08/2020 00:32:18,4.54,FALSE
10/08/2020 00:32:17,2.27,FALSE
10/08/2020 00:32:16,1.78,FALSE
10/08/2020 00:32:15,3.12,FALSE
10/08/2020 00:32:14,1.88,FALSE
10/08/2020 00:32:13,4.77,FALSE
10/08/2020 00:32:12,4.65,FALSE
10/08/2020 00:32:11,2.21,FALSE
10/08/2020 00:32:10,4.16,FALSE
10/08/2020 00:32:09,4.28,FALSE
10/08/2020 00:32:08,1.56,FALSE
10/08/2020 00:32:07,1.93,FALSE
10/08/2020 00:32:06,1.74,FALSE
10/08/2020 00:32:05,3.36,FALSE
10/08/2020 00:32:04,3.34,FALSE
10/08/2020 00:32:03,3.49,FALSE
10/08/2020 00:32:02,1.46,FALSE
10/08/2020 00:32:01,2.81,FALSE
10/08/2020 00:32:00,1.75,FALSE
10/08/2020 00:31:59,4.05,FALSE
10/08/2020 00:31:58,2.40,FALSE
10/08/2020 00:31:57,3.51,FALSE
10/08/2020 00:31:56,4.66,FALSE
10/08/2020 00:31:55,4.54,FALSE
10/08/2020 00:31:54,4.35,FALSE
10/08/2020 00:31:53,1.79,FALSE
10/08/2020 00:31:52,4.81,FALSE
10/08/2020 00:31:51,3.63,FALSE
10/08/2020 00:31:50,2.01,FALSE
10/08/2020 00:31:49,4.85,FALSE
10/08/2020 00:31:48,3.57,FALSE
10/08/2020 00:31:47,2.54,FALSE
10/08/2020 00:31:46,4.11,FALSE
10/08/2020 00:31:45,3.07,FALSE
10/08/2020 00:31:44,2.26,FALSE
10/08/2020 00:31:43,1.30,FALSE
10/08/2020 00:31:42,2.95,FALSE
10/08/2020 00:31:41,4.99,FALSE
